%             X (in)              Y (in)              Z (in)         RealPolX         RealPolY         RealPolZ       RealFieldX       RealFieldY       RealFieldZ        RealFluxX        RealFluxY        RealFluxZ            |Pol|          |Field|           |Flux|
      -0.10999809           -1.625       0.41051848       -1610.7199       -2509221.8       -11659.185       -24.404847       -38018.512       -176.65432    -0.0020547584       -3.2009565     -0.014873354        2509249.4         38018.93        3.2009918 
      -0.10999809           -1.375       0.41051848       -683.60384       -2484354.7       -10477.074       -10.357634       -37641.738       -158.74355   -0.00087205771       -3.1692342     -0.013365363        2484376.9        37642.074        3.1692625 
      -0.10999809           -1.125       0.41051848       -121.86028       -2460625.9       -9021.5026       -1.8463679       -37282.211       -136.68943   -0.00015545436       -3.1389639     -0.011508523        2460642.5        37282.461         3.138985 
      -0.10999809           -0.875       0.41051848        192.81832       -2439496.2       -7414.5076        2.9214896       -36962.063       -112.34102    0.00024597389       -3.1120092    -0.0094585169        2439507.4        36962.234        3.1120236 
      -0.10999809           -0.625       0.41051848        345.50575       -2421880.8       -5723.8297        5.2349356       -36695.164       -86.724692    0.00044075374       -3.0895377     -0.007301758        2421887.6        36695.267        3.0895463 
      -0.10999809           -0.375       0.41051848        398.38618       -2408334.2       -3991.5013        6.0361543       -36489.911       -60.477292     0.0005082121       -3.0722565    -0.0050918664        2408337.5        36489.962        3.0722608 
      -0.10999809           -0.125       0.41051848        399.38346       -2399153.5       -2247.0138        6.0512646       -36350.811       -34.045663     0.0005094843        -3.060545    -0.0028664638        2399154.6        36350.827        3.0605464 
      -0.10999809            0.125       0.41051848        388.88661       -2394434.8       -514.41281        5.8922214       -36279.315       -7.7941334    0.00049609371       -3.0545254   -0.00065622459        2394434.9        36279.316        3.0545256 
      -0.10999809            0.375       0.41051848        405.26754       -2394094.6        1182.9332        6.1404173       -36274.161         17.92323    0.00051699049       -3.0540915     0.0015090407        2394094.9        36274.165        3.0540919 
      -0.10999809            0.625       0.41051848        490.05201       -2397864.8        2818.0158        7.4250305       -36331.285        42.697209    0.00062514809        -3.058901      0.003594878        2397866.5         36331.31        3.0589032 
      -0.10999809            0.875       0.41051848        693.61774       -2405258.4        4354.8363         10.50936       -36443.308        65.982368    0.00088483221       -3.0683328     0.0055553645        2405262.4         36443.37         3.068338 
